1.0,5.409442371713526,4.189809170603916,4.066447223396316,3.3862394575862593,3.999999999999999,4.000000000000003,3.4142135623730936,3.414213562373103,3.4142135623730936,3.4142135623730923
1.0,5.675882133824669,4.786555817845356,4.699456140856152,4.0839775149353015,4.000000000000003,3.828253964843417,3.414213562373095,3.3838577404611434,4.214319743377536,4.214319743377542
1.0,5.236067977499803,4.695793166845226,4.628651281742753,3.9999999999999862,3.537216529085748,3.414213562373096,3.2297380102617916,3.618033988749884,3.618033988749908,3.0000000000000044
1.0,5.098048172527131,4.5767055669640255,4.41421356237309,4.302775637731992,4.0304672144209155,3.6329787215080724,2.740476280646494,2.999999999999995,2.999999999999995,2.6180339887498953
1.0,5.563685303109415,5.184216641579365,4.93328860958043,4.75166244131898,3.6538271426544857,3.586130185967834,3.4496823957273532,3.6180339887498882,3.6180339887498953,3.4142135623731056
1.0,5.389374766691043,5.086130197651506,4.362339832857445,4.275977730714703,4.000000000000011,3.246979603717478,3.414213562373099,3.414213562373087,3.0000000000000018,2.9999999999999956
1.0,5.107096376725495,5.030321847184663,4.170086486626055,4.000000000000005,3.7877105974265204,3.732050807568881,3.6180339887498874,3.4142135623730963,3.4142135623731056,3.4142135623730976
1.0,4.518668812957714,4.392788325038818,4.179390648754739,4.27363547273307,3.8019377358048434,3.7836127077322463,5.000000000000019,4.999999999999989,5.000000000000001,3.246979603717466
1.0,4.392756247195105,4.235660391011574,3.999999999999993,3.7677572633614145,3.6977465488288335,3.618033988749896,3.22554404884514,3.414213562373097,3.414213562373103,3.0000000000000018
2.0,8.682930081356302,8.002044300243542,7.8822901877745215,7.626383033125087,7.581112669394726,7.2960148330460575,7.2246265425022775,7.062138404141664,7.030100845394921,6.6023496355718105
1.0,7.528420865577715,7.539166632050447,6.811135433239627,6.662897800857892,6.580825246456432,6.48048180629773,6.379765615081741,6.342632663886491,6.180526529231715,6.155018182917371
1.0,7.538577045317123,7.403677774737653,6.780139017099175,6.670351848468559,6.4228035465484234,6.354426238379637,6.245584003634081,6.1466239919101175,5.996224187769032,5.8733782414485125
1.0,8.308900919917793,7.751771504240622,7.663885750459225,7.430290451392343,7.109968769661474,6.742849438962634,6.613329277656731,6.546191088215411,6.4655095878983895,6.409892954970185
1.0,7.637705265004511,6.7344706624433375,6.681204605906161,6.523412102912169,6.4975551155682325,6.464761818406957,6.420637945947549,6.153566991662148,6.022531536871091,5.925907610691304
1.0,9.220139616963394,7.785023983700273,7.631943740680629,6.876351386016782,6.674772621936401,6.640389437904098,6.5963670572691155,6.594898604479683,6.51319397907164,6.50816180303679
1.0,7.17282165064755,6.738802744935763,6.626249637960409,6.600817085256994,6.099061895125599,5.758414011988041,5.622093012952759,5.577139856999191,5.561790957544772,5.51094721324515
1.0,7.951753591743339,7.917363778536338,7.788629746484518,7.663481042652861,7.508805917364221,7.24644249948948,7.011375220927964,6.867763917031663,6.6956895087568595,6.648288884188518
1.0,8.735823559337799,8.397268556589829,7.525477597917838,7.384154675936323,7.296703180714238,7.196649940423003,6.822286148163882,6.509837515890382,6.269535673597782,6.148984264205563
1.0,10.263759121221595,9.35501676174669,9.304546358534964,9.007020529599245,8.663306402361018,8.635807013930002,8.547621297814814,8.423837245655971,8.188627633870071,8.087186761418105
1.0,10.501713715815068,9.904413944058623,9.755123279028934,9.516659367422719,9.121784610876615,9.043772437366764,8.976944497160797,8.882944716651306,8.867918898428753,8.707289252382552
1.0,10.442317131634656,9.70444432162174,9.189223423120053,9.060109626401003,8.747849828978492,8.59965126746937,8.419215154812283,8.23783621329126,7.995791212609815,7.881767679553323
1.0,10.337194906861598,9.358095729644045,9.259483426698548,9.22243195631154,9.027101210873184,8.749496628512443,8.672611840510502,8.58815459286458,8.44384185628711,8.14833128350959
1.0,9.78398118237984,9.579038128001025,9.232430536991949,8.99896622138977,8.856834385060056,8.541794170098866,8.52623904812746,8.514380658782683,8.424493260721746,8.381108662831812
1.0,9.42617612274687,9.328315657510847,9.013343428150083,8.965760720209248,8.897654314677416,8.775036463883982,8.455320657293074,8.430319476605227,8.259991228020702,8.18883389877718
1.0,9.584427728786137,8.78235989932322,8.55995963153748,8.378795185261069,8.288417879672199,8.17301567086679,8.129902639382939,7.819696056767651,7.767222570103811,7.730032117225786
3.0,10.530587181845762,9.65871653918276,9.59157431244539,9.298459364190071,9.22227756017435,9.202241495145646,8.909364824868485,8.834856683011862,8.660378384177443,8.590790076153663
1.0,11.086623168782396,9.76586488610402,9.425796693879395,9.080805121549144,8.923082929553395,8.86566291989038,8.856142752285452,8.803731831547426,8.74423954452109,8.53778586617965
1.0,12.473394823439913,11.790426698481165,11.474558610426644,11.366777492407342,10.781278029698374,10.753938214776591,10.659296307100714,10.406697097293987,10.354649332925025,10.23935244442813
1.0,12.232901445490182,11.95670626228306,11.770281543660957,11.741010838025923,11.613486108756375,11.511635399922046,11.224844195852663,11.15794501193675,10.82833947430731,10.77711907722219
1.0,12.48119625684561,12.50635021587159,11.454437746886695,11.412124660479149,11.088412401369617,10.986162132928664,10.859269263200915,10.79793732425963,10.668592138743291,10.426220070904359
1.0,12.583899899042974,12.428009816241246,11.612135545404334,11.106302277909267,10.951122599917777,10.791968627134853,10.696416832038441,10.687683438504202,10.532911342005061,10.36593766712808
2.0,13.004521844044335,12.545718313822258,12.466053721270665,12.221660209832702,11.825587203367391,11.539270765467249,11.455168008495466,11.434191060314628,11.32094041254816,11.238527699245365
1.0,13.042652184914546,12.756623025020993,12.61375538237469,12.036379296045526,11.700872537201304,11.598611535508525,11.238608601339566,11.092390601292571,11.022584223890064,10.591587724068207
1.0,12.68690388829391,11.23523675801492,11.139561282367739,10.534392431172176,10.460972963668954,10.348953050467495,10.316242053266164,10.200188856071497,10.135572901640248,10.089766914759636
2.0,11.960346429494576,11.824918711077347,11.382744354975994,11.142689799338736,11.091862807150816,10.841176709686803,10.791012692163692,10.641699710169016,10.616230291216125,10.607648552279096
3.0,12.750285098411911,11.695441780823678,11.541277926713006,11.495189264483606,11.046454103898675,10.965818316749564,10.892527464683383,10.756517272502224,10.67318675302714,10.271939372143358
1.0,13.736668433817895,13.630631999790136,13.488915127302182,13.27776702009124,12.919798397623195,12.854456133403922,12.781577525035067,12.76980820459176,12.562185937963113,12.432407506823056
1.0,14.702859899029953,14.397601717979446,14.296403399286,13.898457713287959,13.786852416676666,13.707255827070568,13.048876253007172,12.620492122630445,12.362712281339583,12.326238490264231
1.0,16.40414908321604,14.316659966438428,14.15465117178047,13.864810271771903,13.786761060756442,13.738977202581777,13.715340211821559,13.644848294234762,13.469111958274965,13.423943545114163
